aX,aY,aZ,gX,gY,gZ
0.642,-0.192,-0.349,139.404,-112.549,58.350
0.663,-0.161,-0.355,121.704,-105.042,51.025
0.676,-0.146,-0.335,108.154,-97.778,44.189
0.691,-0.138,-0.310,96.558,-90.210,37.903
0.715,-0.104,-0.316,83.069,-81.421,31.555
0.729,-0.091,-0.305,68.542,-72.693,23.743
0.738,-0.118,-0.292,54.016,-63.660,14.954
0.745,-0.142,-0.295,38.513,-54.810,7.690
0.762,-0.156,-0.326,25.146,-46.387,3.540
0.787,-0.139,-0.390,16.968,-40.222,3.052
0.801,-0.071,-0.423,12.878,-37.720,3.174
0.807,-0.030,-0.427,13.428,-37.842,0.488
0.801,-0.063,-0.409,17.578,-38.330,-4.272
0.798,-0.119,-0.399,19.653,-37.720,-9.521
0.797,-0.181,-0.393,18.250,-35.828,-13.367
0.797,-0.240,-0.389,15.320,-33.875,-15.015
0.795,-0.261,-0.367,10.986,-32.043,-14.343
0.798,-0.255,-0.342,6.226,-29.663,-13.184
0.802,-0.246,-0.330,2.441,-26.245,-12.817
0.806,-0.267,-0.329,0.793,-22.766,-12.817
0.807,-0.303,-0.332,1.465,-19.958,-11.902
0.814,-0.322,-0.335,2.991,-17.578,-8.728
0.823,-0.309,-0.354,4.517,-15.747,-4.456
0.828,-0.278,-0.363,5.432,-14.893,-1.343
0.831,-0.262,-0.367,6.470,-13.977,-0.305
0.834,-0.277,-0.375,7.507,-13.062,-0.549
0.839,-0.281,-0.382,7.446,-12.268,-0.549
0.847,-0.264,-0.390,5.737,-11.597,-0.305
0.845,-0.248,-0.383,4.272,-11.108,-0.732
0.839,-0.264,-0.364,3.296,-10.132,-1.770
0.841,-0.280,-0.370,1.892,-8.240,-2.563
0.845,-0.279,-0.377,-0.183,-6.226,-2.380
0.845,-0.272,-0.382,-1.099,-4.761,-1.953
0.846,-0.262,-0.390,-1.404,-3.418,-1.770
0.840,-0.267,-0.379,-1.343,-2.380,-1.953
0.843,-0.267,-0.391,-1.343,-1.282,-1.831
0.846,-0.261,-0.405,-1.221,-0.183,-1.404
0.847,-0.255,-0.421,-1.221,0.488,-1.221
0.846,-0.263,-0.421,-1.221,0.549,-1.160
0.848,-0.259,-0.423,-1.221,0.732,-0.305
0.847,-0.240,-0.415,-1.587,0.854,0.671
0.405,-0.324,0.881,-171.814,-29.114,-27.161
0.417,-0.313,0.866,-151.245,-27.039,-38.269
0.416,-0.342,0.863,-123.535,-26.733,-45.837
0.400,-0.395,0.872,-99.976,-27.100,-55.359
0.389,-0.466,0.862,-80.322,-26.062,-63.721
0.381,-0.523,0.826,-64.697,-25.085,-66.956
0.359,-0.559,0.795,-55.298,-25.513,-67.871
0.335,-0.594,0.783,-48.950,-26.733,-67.993
0.320,-0.635,0.785,-44.739,-28.259,-67.322
0.317,-0.674,0.793,-43.457,-29.602,-65.552
0.319,-0.683,0.809,-44.800,-32.104,-62.439
0.320,-0.677,0.831,-45.410,-35.217,-57.434
0.320,-0.661,0.859,-44.250,-38.208,-51.758
0.316,-0.628,0.880,-42.236,-40.710,-46.570
0.320,-0.583,0.880,-39.246,-42.053,-43.335
0.312,-0.544,0.883,-34.241,-43.518,-42.847
0.286,-0.531,0.900,-28.198,-44.617,-43.091
0.264,-0.546,0.898,-22.583,-43.457,-43.518
0.257,-0.569,0.874,-20.325,-41.077,-44.189
0.252,-0.575,0.851,-19.043,-40.039,-44.006
0.241,-0.558,0.834,-17.700,-40.955,-43.213
0.230,-0.535,0.824,-16.357,-42.908,-42.725
0.211,-0.523,0.836,-15.015,-45.166,-43.152
0.202,-0.521,0.869,-14.526,-46.997,-44.312
0.193,-0.519,0.892,-14.404,-46.753,-45.715
0.192,-0.509,0.894,-14.221,-45.532,-46.997
0.182,-0.508,0.903,-13.733,-44.617,-49.011
0.165,-0.536,0.930,-10.986,-43.823,-50.842
0.155,-0.569,0.942,-7.324,-41.992,-51.086
0.151,-0.600,0.969,-4.700,-39.917,-50.476
0.152,-0.616,0.979,-2.930,-36.804,-48.218
0.142,-0.603,0.960,-2.136,-34.363,-45.227
0.132,-0.576,0.951,-1.770,-33.752,-43.579
0.115,-0.550,0.953,-0.244,-33.875,-43.701
0.093,-0.537,0.954,3.357,-33.569,-44.983
0.090,-0.569,0.961,9.216,-32.654,-48.035
0.064,-0.607,0.980,15.015,-31.311,-49.622
0.048,-0.649,1.022,20.691,-29.541,-49.805
0.107,-0.819,1.060,31.067,-26.123,-49.988
0.084,-0.932,1.245,31.311,-25.085,-45.898
0.044,-0.942,1.284,25.635,-18.372,-36.072
0.092,-0.908,1.193,24.475,-4.333,-20.264
0.085,-0.717,1.106,21.851,3.174,-4.639
0.082,-0.521,1.037,21.973,6.653,2.563
0.068,-0.454,1.040,34.180,7.446,-0.549
0.044,-0.498,1.097,52.002,7.996,-9.766
0.052,-0.617,1.141,71.228,12.329,-19.226
0.062,-0.746,1.161,90.393,16.174,-23.193
0.055,-0.815,1.093,109.863,18.066,-21.729
0.002,-0.842,1.162,129.883,16.357,-15.747
-0.005,-0.943,1.147,156.677,21.545,-9.949
0.008,-0.969,1.092,176.270,27.832,-5.432
0.015,-0.964,1.014,198.425,30.334,4.089
0.018,-0.961,0.949,220.276,29.968,18.738
0.002,-0.946,0.940,239.624,29.053,33.630
-0.006,-0.939,0.919,247.620,32.166,43.457
0.015,-0.938,0.781,254.150,39.307,55.237
0.055,-0.902,0.555,258.667,40.527,66.772
0.093,-0.859,0.356,266.113,33.630,74.219
0.116,-0.845,0.252,279.663,18.188,77.881
0.128,-0.868,0.236,296.326,2.258,79.102
0.139,-0.924,0.229,312.927,-5.676,79.407
0.156,-0.978,0.186,327.026,-13.306,82.275
0.184,-1.014,0.108,337.708,-20.996,87.463
0.209,-0.984,0.014,344.421,-30.457,93.567
0.231,-0.905,-0.105,351.746,-43.945,96.619
0.266,-0.852,-0.233,364.563,-60.547,95.642
0.297,-0.837,-0.350,384.155,-78.125,93.506
0.317,-0.830,-0.486,404.114,-96.497,91.553
0.337,-0.843,-0.624,424.805,-115.967,86.975
0.329,-0.872,-0.705,450.745,-140.076,83.801
0.310,-0.933,-0.727,478.271,-165.771,83.862
0.306,-0.982,-0.757,498.474,-186.401,87.524
0.319,-0.950,-0.836,503.418,-201.538,92.468
0.329,-0.867,-0.887,495.422,-215.393,92.712
0.306,-0.841,-0.825,486.267,-227.417,86.670
0.295,-0.917,-0.716,476.135,-231.628,76.782
0.273,-1.067,-0.651,458.069,-227.173,67.810
0.299,-1.203,-0.570,427.551,-224.792,65.308
0.335,-1.166,-0.506,390.015,-221.313,74.768
0.355,-0.943,-0.435,347.961,-217.896,88.684
0.411,-0.693,-0.380,305.237,-210.388,93.201
0.458,-0.533,-0.365,271.240,-200.745,88.501
0.500,-0.468,-0.341,243.286,-191.772,78.857
0.522,-0.425,-0.326,216.980,-181.763,69.641
0.541,-0.363,-0.296,189.514,-171.021,60.913
0.563,-0.291,-0.252,162.354,-158.936,53.040
0.595,-0.240,-0.202,136.353,-145.142,44.861
0.633,-0.183,-0.190,111.511,-128.052,36.621
0.668,-0.137,-0.213,89.539,-111.389,28.503
0.691,-0.137,-0.227,72.266,-96.802,19.897
0.710,-0.180,-0.267,58.533,-84.595,13.245
0.733,-0.178,-0.320,45.593,-75.317,9.949
0.749,-0.132,-0.353,34.363,-69.153,8.423
0.754,-0.100,-0.351,27.649,-64.758,5.676
0.756,-0.102,-0.344,24.109,-60.791,1.404
0.759,-0.115,-0.337,22.766,-56.458,-2.258
0.762,-0.152,-0.330,22.888,-52.002,-5.188
0.764,-0.195,-0.322,22.095,-47.424,-7.507
0.766,-0.218,-0.313,19.653,-42.847,-8.789
0.768,-0.240,-0.318,16.479,-38.330,-9.705
0.771,-0.274,-0.311,13.123,-34.241,-10.437
0.774,-0.287,-0.307,9.766,-30.457,-9.521
0.781,-0.274,-0.305,5.798,-26.978,-7.935
0.786,-0.265,-0.299,1.953,-23.315,-7.324
0.789,-0.281,-0.294,0.183,-19.775,-7.751
0.795,-0.310,-0.305,-0.305,-16.174,-7.507
0.801,-0.310,-0.319,-1.648,-12.695,-5.310
0.810,-0.295,-0.335,-2.991,-10.071,-3.052
0.823,-0.269,-0.364,-2.747,-8.179,-1.770
0.827,-0.242,-0.383,-1.648,-8.484,-1.709
0.828,-0.246,-0.360,0.122,-9.949,-3.723
0.818,-0.290,-0.322,2.014,-10.254,-5.981
0.827,-0.319,-0.325,0.488,-7.507,-6.836
0.832,-0.322,-0.341,-2.319,-4.395,-6.287
0.833,-0.328,-0.342,-4.761,-1.831,-6.042
0.834,-0.341,-0.347,-6.775,0.427,-5.371
0.839,-0.333,-0.374,-8.484,3.113,-3.662
0.845,-0.312,-0.411,-8.423,5.310,-1.831
0.724,-0.385,-0.313,-86.670,69.397,-30.090
0.727,-0.408,-0.347,-106.506,79.773,-32.410
0.717,-0.436,-0.391,-127.625,90.881,-35.339
0.714,-0.466,-0.445,-150.696,100.159,-38.452
0.699,-0.491,-0.457,-174.622,108.032,-41.504
0.672,-0.505,-0.431,-196.716,115.723,-43.945
0.655,-0.542,-0.441,-218.933,124.634,-46.997
0.646,-0.580,-0.472,-242.187,133.484,-50.049
0.642,-0.613,-0.517,-265.747,140.930,-52.979
0.637,-0.640,-0.550,-288.452,146.240,-55.176
0.634,-0.658,-0.560,-307.983,148.560,-56.213
0.630,-0.669,-0.570,-324.280,148.621,-56.458
0.629,-0.676,-0.575,-336.853,146.667,-55.969
0.626,-0.681,-0.556,-346.924,143.250,-55.115
0.614,-0.701,-0.535,-354.187,139.038,-54.199
0.613,-0.734,-0.552,-358.398,134.949,-52.063
0.636,-0.750,-0.571,-363.159,131.531,-47.729
0.623,-0.705,-0.503,-373.169,125.000,-43.701
0.579,-0.657,-0.431,-384.338,116.211,-43.396
0.570,-0.656,-0.413,-390.137,112.305,-44.861
0.570,-0.691,-0.386,-394.897,111.084,-44.800
0.557,-0.712,-0.368,-403.870,109.314,-42.114
0.566,-0.712,-0.393,-421.021,106.628,-37.598
0.591,-0.689,-0.412,-442.505,101.257,-30.457
0.594,-0.611,-0.378,-463.684,91.553,-22.949
0.579,-0.505,-0.297,-475.403,76.965,-17.212
0.551,-0.385,-0.210,-482.361,59.021,-14.282
0.507,-0.293,-0.124,-480.103,40.955,-15.137
0.501,-0.230,-0.030,-467.590,23.376,-16.846
0.453,-0.195,0.054,-444.763,7.996,-19.226
0.419,-0.206,0.182,-410.522,-6.897,-16.968
0.402,-0.208,0.359,-375.244,-22.522,-10.681
0.372,-0.244,0.557,-340.210,-37.292,-9.705
0.357,-0.166,0.748,-311.523,-47.241,-23.682
0.372,-0.180,0.870,-269.348,-48.767,-30.518
0.401,-0.188,1.009,-228.027,-48.950,-39.124
0.412,-0.256,1.144,-188.477,-50.659,-51.331
0.395,-0.365,1.261,-150.757,-51.880,-59.570
0.384,-0.485,1.320,-119.019,-44.983,-67.444
0.379,-0.612,1.298,-91.248,-37.048,-71.838
0.384,-0.686,1.203,-70.313,-31.372,-69.458
0.370,-0.701,1.063,-54.077,-27.344,-63.110
0.358,-0.697,0.965,-39.429,-24.170,-55.115
0.347,-0.695,0.903,-30.334,-22.339,-48.950
0.345,-0.681,0.880,-25.330,-21.667,-42.908
0.333,-0.672,0.886,-24.597,-22.705,-38.940
0.323,-0.671,0.898,-26.978,-23.193,-36.804
0.320,-0.681,0.903,-30.579,-22.766,-35.217
0.317,-0.674,0.904,-35.034,-22.339,-33.691
0.315,-0.658,0.916,-38.635,-22.644,-31.799
0.311,-0.637,0.943,-40.649,-23.071,-29.358
0.315,-0.595,0.965,-39.490,-22.766,-26.428
0.323,-0.592,0.964,-32.776,-22.461,-25.635
0.321,-0.563,0.959,-29.846,-22.034,-22.644
0.317,-0.541,0.955,-23.621,-20.996,-21.423
0.317,-0.524,0.935,-18.127,-18.982,-21.423
0.318,-0.518,0.911,-13.428,-17.273,-22.034
0.316,-0.513,0.896,-10.803,-15.991,-22.156
0.309,-0.515,0.876,-8.057,-14.771,-22.522
0.301,-0.515,0.853,-6.531,-14.343,-23.010
0.289,-0.524,0.846,-5.676,-14.343,-23.437
0.282,-0.526,0.833,-6.714,-14.160,-23.315
0.274,-0.527,0.839,-7.935,-13.977,-23.315
0.266,-0.540,0.855,-8.118,-13.489,-23.132
0.267,-0.555,0.860,-7.935,-12.024,-22.278
0.264,-0.563,0.864,-8.118,-10.620,-21.362
0.265,-0.570,0.866,-7.996,-9.094,-20.203
0.261,-0.578,0.870,-7.080,-7.568,-18.677
0.255,-0.574,0.869,-5.676,-6.348,-16.602
0.251,-0.565,0.866,-4.456,-5.188,-14.832
0.249,-0.556,0.861,-2.808,-3.906,-13.672
0.244,-0.546,0.852,-1.282,-2.319,-12.939
0.243,-0.534,0.840,0.061,-1.160,-12.451
0.245,-0.525,0.829,1.526,-0.488,-12.512
0.247,-0.525,0.833,3.601,-0.305,-13.062
0.246,-0.530,0.856,5.188,-0.183,-13.489
0.250,-0.529,0.863,6.470,0.916,-13.306
0.253,-0.522,0.865,7.690,2.197,-13.245
0.251,-0.523,0.864,10.193,3.418,-13.489
0.247,-0.530,0.862,13.794,5.066,-13.306
0.247,-0.533,0.851,16.968,6.653,-12.939
0.251,-0.529,0.837,19.836,7.690,-12.634
0.254,-0.528,0.837,22.278,7.996,-12.817
0.249,-0.529,0.856,24.597,7.690,-13.672
0.250,-0.541,0.869,26.978,8.667,-14.160
0.254,-0.569,0.896,30.151,9.888,-15.259
0.245,-0.598,0.968,34.546,11.047,-16.113
0.243,-0.620,1.039,40.100,14.954,-15.259
0.248,-0.617,1.076,46.936,21.606,-13.062
0.247,-0.595,1.070,54.993,28.992,-11.780
0.250,-0.590,1.039,66.650,34.729,-12.390
0.256,-0.616,1.007,83.374,37.720,-15.564
0.260,-0.638,0.986,102.478,35.889,-19.226
0.213,-0.707,1.043,123.840,30.701,-24.475
0.188,-0.740,1.040,141.663,31.555,-31.250
0.195,-0.771,0.949,161.560,35.217,-34.485
0.198,-0.786,0.860,189.148,34.546,-33.386
0.187,-0.875,0.763,224.243,29.724,-20.020
0.197,-0.934,0.694,257.080,24.109,-7.202
0.205,-0.985,0.632,279.846,17.944,3.052
0.211,-1.011,0.526,301.025,12.573,16.724
0.238,-1.021,0.382,316.162,6.042,28.259
0.275,-1.003,0.251,329.712,-3.174,37.354
0.295,-0.958,0.165,339.417,-17.456,46.143
0.309,-0.924,0.103,349.487,-32.410,52.246
0.317,-0.892,0.029,359.497,-46.326,55.725
0.325,-0.890,-0.050,372.498,-60.364,56.396
0.332,-0.921,-0.136,388.733,-75.195,56.885
0.332,-0.978,-0.208,406.433,-91.003,58.289
0.331,-1.048,-0.274,421.570,-107.605,61.035
0.326,-1.126,-0.345,433.777,-123.108,65.063
0.325,-1.177,-0.415,443.665,-138.000,72.754
0.322,-1.166,-0.499,451.111,-153.809,83.435
0.316,-1.098,-0.586,458.252,-172.180,93.262
0.313,-1.045,-0.633,467.041,-190.308,99.060
0.311,-1.071,-0.625,475.281,-202.332,98.694
0.331,-1.166,-0.656,478.760,-210.022,97.900
0.351,-1.214,-0.621,467.834,-218.018,99.915
0.360,-1.102,-0.523,447.327,-223.816,106.812
0.425,-0.407,0.601,-236.145,-16.724,-57.739
0.388,-0.427,0.652,-206.970,-22.827,-56.641
0.368,-0.464,0.730,-175.842,-27.954,-54.688
0.365,-0.484,0.786,-151.489,-31.311,-51.880
0.353,-0.482,0.804,-133.850,-32.593,-50.964
0.344,-0.476,0.795,-118.408,-33.752,-50.842
0.329,-0.474,0.800,-105.896,-35.950,-51.819
0.310,-0.474,0.811,-97.168,-38.330,-54.871
0.298,-0.464,0.807,-91.187,-38.513,-62.622
0.284,-0.501,0.808,-80.933,-38.147,-71.411
0.265,-0.562,0.849,-70.679,-37.964,-74.158
0.254,-0.633,0.894,-64.514,-36.011,-74.951
0.269,-0.692,0.902,-61.340,-31.982,-71.716
0.283,-0.708,0.892,-59.692,-28.503,-65.674
0.277,-0.686,0.890,-58.716,-27.222,-59.326
0.265,-0.638,0.874,-57.922,-26.978,-53.711
0.247,-0.594,0.852,-56.824,-26.428,-51.270
0.233,-0.570,0.868,-53.467,-27.100,-50.903
0.215,-0.569,0.894,-46.814,-27.588,-50.842
0.203,-0.576,0.892,-40.894,-26.367,-50.354
0.209,-0.578,0.888,-36.743,-26.001,-50.232
0.205,-0.579,0.891,-30.823,-26.917,-50.171
0.192,-0.593,0.895,-24.109,-27.222,-49.438
0.180,-0.627,0.898,-18.433,-27.039,-49.500
0.178,-0.653,0.900,-14.648,-26.367,-49.377
0.171,-0.664,0.894,-12.268,-26.245,-47.791
0.161,-0.671,0.900,-10.132,-26.245,-45.654
0.161,-0.669,0.905,-7.751,-25.696,-43.701
0.162,-0.656,0.909,-5.127,-25.452,-41.931
0.161,-0.639,0.922,-0.671,-25.513,-40.588
0.146,-0.645,0.965,6.775,-26.001,-40.649
0.143,-0.670,1.023,16.968,-25.146,-41.260
0.145,-0.690,1.093,26.978,-22.156,-41.443
0.142,-0.712,1.155,38.086,-16.907,-40.649
0.146,-0.729,1.176,50.964,-9.155,-38.513
0.109,-0.750,1.167,63.416,-1.160,-36.438
0.108,-0.787,1.179,77.026,4.700,-37.720
0.077,-0.832,1.199,94.055,9.521,-38.391
0.087,-0.920,1.224,118.042,13.123,-37.537
0.092,-0.995,1.273,144.409,15.564,-33.752
0.062,-1.025,1.353,173.401,18.066,-26.794
0.059,-1.045,1.315,204.407,25.940,-18.127
0.061,-1.023,1.195,233.887,33.752,-14.526
0.046,-0.994,1.042,264.648,35.522,-13.794
0.039,-1.011,0.849,300.171,36.316,-10.071
0.076,-1.078,0.611,334.534,35.156,-4.272
0.105,-1.143,0.422,363.281,26.062,7.446
0.113,-1.211,0.278,390.930,11.841,23.987
0.130,-1.219,0.125,404.358,-2.808,34.546
0.167,-1.201,-0.070,417.419,-18.066,46.997
0.202,-1.203,-0.182,433.838,-38.147,54.749
0.214,-1.204,-0.187,448.975,-59.692,60.364
0.225,-1.227,-0.225,459.961,-76.660,67.017
0.231,-1.289,-0.329,465.637,-91.736,70.862
0.233,-1.351,-0.450,466.431,-109.009,74.707
0.216,-1.356,-0.536,465.881,-129.272,82.397
0.200,-1.350,-0.614,463.806,-148.071,92.285
0.189,-1.318,-0.698,456.238,-163.757,100.403
0.185,-1.250,-0.757,442.444,-177.612,105.896
0.200,-1.190,-0.774,429.871,-189.636,111.084
0.223,-1.122,-0.742,412.170,-200.012,113.281
0.226,-1.039,-0.648,391.113,-210.022,113.159
0.266,-0.974,-0.543,370.422,-217.834,111.084
0.257,-0.925,-0.417,346.313,-221.252,107.300
0.288,-0.833,-0.320,317.749,-217.041,106.506
0.340,-0.696,-0.282,283.264,-207.703,105.225
0.368,-0.594,-0.271,251.160,-195.129,101.868
0.390,-0.503,-0.284,220.154,-181.274,96.741
0.429,-0.408,-0.318,190.430,-168.335,90.210
0.474,-0.300,-0.345,166.382,-158.386,82.336
0.509,-0.228,-0.349,149.902,-150.757,72.937
0.533,-0.224,-0.344,139.404,-143.982,62.683
0.560,-0.225,-0.365,129.944,-136.963,53.162
0.577,-0.225,-0.387,119.934,-130.676,45.471
0.596,-0.238,-0.372,109.253,-125.427,38.818
0.605,-0.236,-0.334,95.947,-119.263,33.081
0.616,-0.240,-0.282,81.482,-112.000,27.588
0.628,-0.260,-0.251,66.833,-103.455,22.095
0.640,-0.271,-0.238,52.673,-94.849,18.494
0.653,-0.267,-0.224,39.246,-86.487,16.174
0.667,-0.267,-0.222,28.442,-78.186,14.954
0.688,-0.255,-0.245,19.836,-70.862,14.221
0.706,-0.228,-0.263,14.709,-65.552,13.855
0.712,-0.201,-0.254,12.878,-62.744,11.658
0.722,-0.198,-0.242,13.916,-60.059,8.545
0.735,-0.211,-0.236,15.686,-56.519,5.127
0.741,-0.236,-0.230,16.846,-52.673,1.892
0.749,-0.262,-0.233,16.968,-48.889,-0.488
0.757,-0.293,-0.248,15.930,-45.227,-1.892
0.763,-0.320,-0.258,13.916,-41.565,-2.563
0.773,-0.315,-0.261,10.254,-38.208,-2.563
0.780,-0.295,-0.257,6.287,-34.912,-2.869
0.786,-0.292,-0.250,4.150,-31.677,-3.967
0.794,-0.309,-0.251,2.808,-28.320,-5.371
0.798,-0.322,-0.244,1.587,-24.780,-5.920
0.806,-0.325,-0.245,0.427,-20.813,-5.371
0.817,-0.324,-0.260,-0.244,-17.090,-4.883
0.826,-0.335,-0.282,0.854,-14.465,-4.089
0.831,-0.333,-0.287,2.686,-13.123,-3.113
0.833,-0.337,-0.283,5.005,-12.207,-2.563
0.835,-0.355,-0.293,6.897,-10.559,-2.686
0.837,-0.368,-0.309,7.385,-8.667,-2.686
0.838,-0.381,-0.315,6.226,-6.531,-2.502
0.844,-0.374,-0.331,3.113,-3.967,-2.258
0.848,-0.361,-0.349,-0.122,-2.075,-2.869
0.845,-0.367,-0.359,-2.014,-1.343,-4.089
0.845,-0.383,-0.367,-3.296,-0.854,-5.310
0.841,-0.392,-0.364,-4.639,-0.427,-5.310
0.841,-0.386,-0.364,-5.920,0.671,-4.456
0.846,-0.372,-0.386,-6.409,1.892,-3.723
0.847,-0.370,-0.410,-6.165,2.014,-3.662
0.841,-0.391,-0.416,-4.578,0.977,-3.662
0.837,-0.401,-0.408,-3.052,-0.305,-2.686
0.836,-0.388,-0.400,-1.770,-1.038,-1.282
0.837,-0.368,-0.403,-1.099,-1.099,-0.610
0.836,-0.366,-0.408,-0.122,-1.343,-0.610
0.826,-0.373,-0.385,0.366,-1.343,-1.099
0.825,-0.383,-0.365,-0.549,0.305,-1.221
0.833,-0.382,-0.377,-3.052,2.869,-1.221
0.585,-0.339,-0.170,-356.323,116.028,-99.609
0.567,-0.396,-0.229,-349.121,111.389,-104.004
0.573,-0.465,-0.252,-342.529,104.980,-106.506
0.560,-0.508,-0.215,-341.980,96.069,-107.666
0.519,-0.548,-0.131,-344.666,85.083,-107.971
0.462,-0.568,-0.030,-354.126,77.026,-109.741
0.424,-0.595,-0.003,-367.126,73.914,-114.441
0.400,-0.640,-0.045,-377.747,73.303,-120.422
0.389,-0.699,-0.083,-385.437,69.763,-125.916
0.309,-0.783,-0.054,-388.611,62.866,-132.812
0.312,-0.884,0.016,-387.939,53.711,-132.751
0.322,-0.945,0.079,-383.362,44.739,-124.023
0.301,-0.971,0.149,-379.822,35.034,-112.488
0.288,-0.907,0.256,-381.958,17.761,-103.027
0.291,-0.854,0.358,-367.859,-1.465,-89.294
0.301,-0.772,0.487,-343.384,-18.982,-74.402
0.275,-0.686,0.661,-316.711,-34.363,-64.270
0.239,-0.637,0.834,-284.363,-41.992,-56.519
0.242,-0.605,0.933,-251.282,-41.382,-51.453
0.238,-0.555,0.960,-222.046,-38.574,-52.429
0.250,-0.562,0.977,-194.580,-38.757,-57.251
0.245,-0.594,1.026,-165.344,-40.955,-62.927
0.225,-0.644,1.075,-139.709,-41.992,-67.688
0.207,-0.693,1.109,-117.065,-40.527,-67.017
0.224,-0.718,1.098,-101.440,-36.926,-62.805
0.231,-0.720,1.067,-89.539,-32.898,-59.570
0.231,-0.724,1.056,-79.163,-29.846,-56.396
0.234,-0.719,1.035,-69.946,-27.588,-53.040
0.241,-0.698,1.003,-63.477,-26.367,-49.500
0.233,-0.674,0.981,-57.922,-26.794,-46.936
0.224,-0.659,0.976,-52.185,-27.954,-44.495
0.207,-0.633,0.968,-47.485,-29.053,-42.236
0.203,-0.589,0.967,-44.861,-30.823,-39.917
0.200,-0.543,0.965,-41.870,-33.264,-38.696
0.195,-0.515,0.957,-37.170,-36.377,-40.527
0.177,-0.521,0.977,-30.579,-41.138,-45.532
0.154,-0.544,1.041,-23.254,-45.654,-50.476
0.131,-0.578,1.111,-15.686,-46.143,-53.711
0.101,-0.592,1.193,-8.362,-42.358,-54.443
0.192,-0.814,1.254,9.338,-34.973,-55.237
0.208,-0.945,1.381,23.010,-28.625,-51.025
0.143,-0.848,1.440,13.245,-21.973,-38.757
0.182,-0.719,1.319,11.047,-7.446,-26.428
0.208,-0.636,1.240,22.278,2.136,-19.348
0.168,-0.517,1.246,31.616,6.165,-16.541
0.152,-0.455,1.199,43.823,14.343,-16.785
0.168,-0.468,1.108,59.448,23.865,-22.095
0.178,-0.528,1.083,72.693,28.442,-30.212
0.154,-0.643,1.130,87.646,28.381,-37.537
0.149,-0.796,1.199,108.765,29.053,-39.429
0.102,-0.909,1.316,131.897,31.555,-35.034
0.077,-0.919,1.339,153.809,39.185,-28.198
0.059,-0.843,1.256,176.453,49.316,-19.531
0.049,-0.759,1.104,205.688,58.533,-9.033
0.073,-0.724,0.902,237.854,64.575,-2.991
0.116,-0.744,0.682,270.325,65.247,2.747
0.135,-0.819,0.483,300.415,58.533,12.146
0.151,-0.853,0.356,311.707,46.265,17.639
0.151,-0.893,0.282,317.688,31.921,23.621
0.162,-0.940,0.187,320.618,19.104,28.198
0.179,-0.945,0.140,322.998,8.667,31.860
0.176,-0.967,0.214,333.679,-1.648,35.217
0.188,-0.996,0.168,346.741,-9.827,40.344
0.232,-1.015,0.005,351.318,-17.334,45.288
0.252,-1.005,-0.147,353.516,-31.616,47.607
0.250,-0.999,-0.263,358.826,-45.410,50.110
0.243,-1.061,-0.333,372.070,-58.228,54.443
0.241,-1.111,-0.373,382.446,-69.641,59.021
0.256,-1.137,-0.448,385.010,-79.590,63.599
0.278,-1.118,-0.539,383.606,-90.759,68.176
0.280,-1.072,-0.579,384.460,-106.628,71.655
0.268,-1.072,-0.615,388.855,-124.451,72.144
0.273,-1.083,-0.674,391.541,-139.893,71.106
0.274,-1.106,-0.719,393.921,-154.846,72.327
0.274,-1.134,-0.690,397.156,-169.861,76.538
0.277,-1.114,-0.608,391.052,-180.725,82.458
0.298,-1.046,-0.552,375.488,-185.608,88.440
0.325,-0.948,-0.547,356.445,-186.951,92.712
0.343,-0.851,-0.556,336.792,-187.683,91.675
0.380,-0.753,-0.508,318.542,-188.904,86.792
0.382,-0.701,-0.439,302.490,-187.256,80.811
0.395,-0.692,-0.452,288.025,-181.152,75.989
0.456,-0.693,-0.523,274.658,-172.729,73.975
0.478,-0.631,-0.554,261.047,-168.091,75.378
0.498,-0.543,-0.539,247.314,-165.649,75.317
0.514,-0.501,-0.530,234.924,-162.231,72.083
0.539,-0.464,-0.531,221.863,-158.142,68.298
0.563,-0.389,-0.513,203.430,-154.541,62.561
0.580,-0.330,-0.450,182.861,-150.208,54.688
0.594,-0.366,-0.389,164.917,-142.639,46.753
0.615,-0.385,-0.383,144.775,-132.446,41.382
0.630,-0.351,-0.350,120.483,-123.962,37.964
0.647,-0.295,-0.314,97.229,-116.272,35.278
0.672,-0.218,-0.285,76.477,-107.544,31.189
0.697,-0.165,-0.281,62.012,-98.999,26.428
0.720,-0.135,-0.321,52.368,-91.431,20.691
0.729,-0.135,-0.341,46.936,-86.426,14.954
0.731,-0.152,-0.331,43.518,-82.703,9.888
0.743,-0.170,-0.328,39.795,-78.491,6.165
0.756,-0.168,-0.328,35.095,-74.768,3.601
0.762,-0.168,-0.314,29.541,-72.083,0.488
0.762,-0.180,-0.293,24.536,-69.397,-2.136
0.770,-0.181,-0.276,18.188,-65.552,-5.249
0.776,-0.194,-0.254,13.306,-60.974,-7.996
0.788,-0.205,-0.257,9.888,-55.908,-9.399
0.793,-0.221,-0.264,8.118,-51.514,-10.010
0.797,-0.245,-0.266,7.629,-47.852,-10.193
0.803,-0.260,-0.267,6.531,-44.739,-9.277
0.812,-0.254,-0.267,4.700,-42.297,-7.996
0.817,-0.235,-0.254,3.967,-40.161,-7.385
0.821,-0.234,-0.238,5.066,-38.025,-7.751
0.824,-0.240,-0.232,6.409,-34.851,-8.362
0.829,-0.251,-0.237,7.629,-31.677,-8.606
