aX,aY,aZ,gX,gY,gZ
0.778,-0.576,0.164,-1.221,1.831,17.395
0.779,-0.577,0.167,-0.671,1.099,17.639
0.788,-0.563,0.163,-0.305,0.305,18.494
0.795,-0.515,0.166,-0.732,-0.488,19.287
0.797,-0.494,0.189,-0.916,-1.343,18.494
0.798,-0.486,0.194,0.244,-1.892,16.907
0.803,-0.479,0.190,1.343,-1.770,15.442
0.807,-0.469,0.188,2.075,-2.136,13.916
0.810,-0.460,0.194,3.052,-2.930,12.451
0.807,-0.460,0.209,3.906,-3.357,10.376
0.810,-0.469,0.204,4.211,-2.808,8.301
0.810,-0.484,0.196,3.845,-2.502,6.531
0.814,-0.494,0.188,3.296,-2.441,5.432
0.814,-0.501,0.186,2.686,-2.869,4.639
0.809,-0.504,0.202,1.526,-3.479,3.845
0.804,-0.509,0.220,0.000,-3.174,3.174
0.801,-0.515,0.224,-1.587,-1.953,2.686
0.802,-0.523,0.220,-3.113,-1.221,2.075
0.804,-0.522,0.227,-3.967,-0.916,1.526
0.806,-0.529,0.227,-3.479,-0.854,1.038
0.807,-0.530,0.229,-2.380,-0.854,1.038
0.809,-0.525,0.224,-1.587,-0.854,0.977
0.811,-0.524,0.223,-0.183,-1.160,0.549
0.809,-0.534,0.221,1.709,-1.709,0.244
0.808,-0.543,0.214,2.686,-1.709,0.183
0.805,-0.550,0.210,2.441,-1.587,-0.061
0.802,-0.562,0.214,1.892,-1.526,-0.305
0.799,-0.576,0.207,1.221,-1.038,-0.183
0.799,-0.587,0.203,0.061,-0.854,0.305
0.796,-0.589,0.205,-1.404,-0.793,0.977
0.799,-0.584,0.211,-2.808,-0.732,2.014
0.799,-0.566,0.214,-3.784,-0.549,3.052
0.805,-0.557,0.207,-4.150,0.183,3.540
0.812,-0.539,0.200,-4.333,0.488,3.784
0.818,-0.523,0.201,-4.211,0.061,3.723
0.982,0.645,-0.105,35.828,43.701,82.825
0.972,0.626,-0.139,38.696,40.222,71.228
0.974,0.610,-0.149,39.734,35.767,62.317
0.956,0.564,-0.133,40.894,29.602,54.199
0.949,0.535,-0.148,40.588,24.841,46.997
0.956,0.500,-0.158,39.612,20.325,41.870
0.933,0.500,-0.144,35.950,15.503,36.926
0.931,0.488,-0.123,35.156,11.414,34.668
0.928,0.459,-0.118,35.400,8.972,31.189
0.925,0.470,-0.090,29.663,7.080,26.306
0.926,0.460,-0.076,27.100,5.615,22.400
0.921,0.431,-0.070,26.123,4.333,18.250
0.914,0.419,-0.061,23.315,2.869,13.977
0.927,0.405,-0.061,20.752,2.075,10.132
0.922,0.380,-0.047,17.822,1.221,6.165
0.919,0.348,-0.031,14.893,0.061,3.601
0.915,0.329,-0.015,12.207,-0.793,0.977
0.906,0.310,0.017,10.437,-1.526,-0.549
0.897,0.297,0.038,9.277,-1.038,-1.099
0.892,0.293,0.055,8.118,0.427,-1.587
0.894,0.285,0.059,8.301,2.136,-1.892
0.901,0.271,0.037,9.033,3.967,-2.136
0.907,0.262,0.015,8.667,4.822,-2.686
0.909,0.255,0.009,7.690,4.517,-2.930
0.901,0.246,0.022,6.348,5.005,-2.808
0.891,0.260,0.027,4.150,6.775,-2.808
0.881,0.265,0.032,5.005,9.033,-2.991
0.871,0.249,0.018,8.362,11.719,-2.625
0.860,0.295,-0.033,9.460,14.954,-1.465
0.862,0.269,-0.066,12.573,15.076,-1.038
0.859,0.341,-0.089,15.198,12.756,0.488
0.847,0.329,-0.111,17.761,10.925,0.671
0.840,0.345,-0.135,23.437,8.850,3.296
0.821,0.394,-0.157,27.710,7.874,7.263
0.836,0.435,-0.191,31.738,7.935,12.268
0.854,0.489,-0.243,33.142,7.935,15.930
0.898,0.580,-0.324,36.255,6.409,19.470
0.936,0.701,-0.366,41.138,2.258,21.606
0.981,0.701,-0.504,53.528,-0.122,16.907
1.057,0.808,-0.528,54.321,-3.784,10.986
1.137,0.967,-0.630,53.772,-6.104,2.014
1.216,1.103,-0.732,61.218,-8.911,-11.475
1.273,1.221,-0.812,66.528,-16.296,-34.058
1.322,1.283,-0.881,72.754,-29.175,-64.209
1.315,1.322,-0.934,79.468,-45.654,-95.093
1.244,1.252,-0.963,88.196,-65.613,-127.258
1.087,1.208,-0.827,92.102,-90.149,-160.217
0.917,1.111,-0.661,103.394,-115.356,-194.946
0.752,0.875,-0.619,130.920,-141.357,-226.929
0.564,0.621,-0.494,154.785,-172.546,-251.831
0.400,0.332,-0.402,164.795,-200.317,-271.851
0.192,0.024,-0.189,165.527,-222.412,-285.889
0.084,-0.171,0.114,145.874,-230.164,-293.884
-0.031,-0.384,0.163,123.474,-222.961,-303.284
-0.144,-0.527,0.177,101.929,-218.201,-304.504
-0.207,-0.711,0.286,83.862,-216.736,-296.448
-0.277,-0.816,0.634,59.265,-212.830,-289.246
-0.303,-1.002,0.973,48.767,-199.219,-281.250
-0.272,-1.308,1.136,64.392,-181.702,-265.503
-0.183,-1.575,1.165,87.769,-163.757,-233.398
-0.079,-1.692,1.127,97.717,-142.334,-192.810
-0.003,-1.652,1.069,89.355,-118.713,-153.015
0.088,-1.535,1.008,80.017,-94.849,-116.028
0.180,-1.444,0.905,78.125,-74.219,-83.984
0.245,-1.316,0.812,76.111,-59.570,-57.312
0.277,-1.190,0.768,65.552,-47.546,-38.452
0.312,-1.075,0.693,51.697,-34.180,-27.161
0.349,-0.994,0.642,36.072,-23.071,-21.240
0.383,-0.913,0.617,19.836,-14.771,-19.714
0.423,-0.858,0.583,8.484,-8.545,-20.508
0.453,-0.831,0.540,2.258,-4.700,-22.095
0.480,-0.809,0.515,-3.662,-2.930,-23.132
0.500,-0.784,0.511,-9.094,-2.502,-24.048
0.513,-0.779,0.517,-9.888,-3.845,-23.621
0.517,-0.785,0.535,-6.592,-6.592,-22.034
0.526,-0.789,0.567,-2.014,-9.155,-19.470
0.537,-0.782,0.573,3.235,-10.376,-16.357
0.549,-0.755,0.562,9.033,-11.780,-13.306
0.554,-0.737,0.545,15.198,-13.367,-10.864
0.558,-0.722,0.537,19.958,-14.221,-9.338
0.558,-0.715,0.534,22.522,-14.709,-8.911
0.552,-0.740,0.538,24.536,-15.198,-8.789
0.540,-0.754,0.544,23.865,-14.709,-8.179
0.526,-0.782,0.543,20.203,-12.451,-7.385
0.520,-0.807,0.550,12.695,-9.277,-6.470
0.521,-0.809,0.559,3.296,-5.920,-4.639
0.526,-0.794,0.552,-3.784,-2.808,-2.258
0.528,-0.753,0.561,-9.338,-0.427,-0.122
0.540,-0.711,0.564,-13.550,2.563,1.282
0.550,-0.697,0.555,-14.343,4.883,2.075
0.558,-0.687,0.549,-13.855,5.676,2.747
0.569,-0.669,0.527,-12.695,6.165,3.418
0.577,-0.652,0.511,-10.559,5.676,4.089
0.585,-0.628,0.514,-8.240,4.639,4.395
0.589,-0.611,0.517,-5.188,3.601,4.211
0.590,-0.592,0.510,-0.977,2.808,3.601
0.590,-0.597,0.501,3.784,2.197,2.502
0.587,-0.627,0.486,7.751,1.282,0.977
0.583,-0.658,0.468,9.338,0.427,0.427
0.580,-0.671,0.461,9.338,-0.671,0.793
0.578,-0.671,0.458,8.972,-1.465,1.831
0.575,-0.667,0.466,7.202,-1.953,2.808
0.572,-0.657,0.485,3.906,-1.709,3.052
0.571,-0.660,0.487,1.282,-0.671,3.113
0.576,-0.657,0.479,-0.793,-0.061,3.540
0.581,-0.640,0.480,-2.686,0.000,4.333
0.580,-0.616,0.491,-3.906,0.244,4.456
0.579,-0.606,0.500,-3.784,0.854,4.089
0.581,-0.607,0.505,-3.357,1.465,3.418
0.581,-0.613,0.501,-2.502,1.648,2.686
0.582,-0.617,0.496,-0.732,1.160,2.441
0.586,-0.619,0.487,0.671,0.610,2.258
0.584,-0.613,0.481,2.014,-0.122,2.258
0.580,-0.600,0.490,2.686,-0.549,2.075
0.578,-0.615,0.498,4.395,-1.160,1.282
0.575,-0.637,0.496,5.554,-1.404,0.671
0.572,-0.641,0.496,4.456,-1.404,0.610
0.571,-0.646,0.492,3.540,-1.099,0.854
0.570,-0.643,0.487,2.197,-0.916,1.038
0.914,0.540,-0.401,-57.800,137.939,114.807
0.965,0.522,-0.469,-54.810,131.775,103.271
1.000,0.513,-0.501,-51.880,123.291,92.041
1.016,0.535,-0.482,-51.880,111.267,81.116
1.021,0.538,-0.463,-47.668,98.267,69.702
1.013,0.532,-0.433,-40.466,86.243,59.448
1.001,0.499,-0.407,-32.104,75.439,50.964
0.994,0.449,-0.405,-24.475,65.796,43.579
0.983,0.392,-0.393,-20.630,57.251,37.048
0.974,0.343,-0.385,-19.836,49.255,32.166
0.969,0.305,-0.394,-19.653,41.992,29.236
0.978,0.293,-0.424,-19.653,35.278,27.771
0.984,0.271,-0.442,-18.860,27.283,26.489
0.997,0.270,-0.488,-19.775,18.982,25.146
0.998,0.258,-0.489,-23.499,7.568,23.010
1.000,0.278,-0.451,-26.978,-5.127,21.851
0.978,0.305,-0.337,-28.137,-16.113,19.958
0.965,0.319,-0.267,-23.987,-20.630,17.395
0.965,0.319,-0.226,-18.982,-20.874,13.672
0.954,0.288,-0.199,-13.123,-21.423,10.010
0.938,0.281,-0.155,-10.315,-22.400,7.812
0.923,0.272,-0.118,-8.240,-23.010,5.676
0.920,0.240,-0.095,-5.798,-22.461,4.333
0.916,0.224,-0.067,-5.310,-21.667,3.723
0.912,0.228,-0.038,-6.348,-20.935,3.540
0.916,0.227,-0.018,-6.287,-19.653,3.967
0.916,0.226,-0.005,-5.676,-17.883,4.517
0.918,0.242,0.003,-6.287,-16.235,5.005
0.920,0.255,0.003,-6.653,-14.893,5.005
0.918,0.275,0.006,-7.019,-14.160,5.310
0.912,0.294,0.018,-7.751,-13.123,5.432
0.911,0.320,0.030,-9.094,-11.292,5.554
0.909,0.375,0.011,-10.986,-8.728,5.798
0.918,0.429,-0.008,-12.451,-6.714,5.066
0.920,0.483,-0.044,-12.634,-6.714,4.089
0.917,0.541,-0.065,-13.123,-6.897,2.808
0.915,0.647,-0.094,-16.541,-7.202,1.160
0.933,0.788,-0.131,-17.761,-8.728,-1.343
0.978,0.972,-0.200,-14.832,-11.414,-5.737
1.029,1.139,-0.305,-10.864,-15.686,-15.015
1.078,1.298,-0.364,-7.141,-23.071,-28.259
1.129,1.396,-0.444,-6.836,-30.518,-47.852
1.151,1.599,-0.478,-12.390,-38.330,-72.327
1.143,1.683,-0.495,-10.559,-46.875,-105.408
1.089,1.647,-0.461,-1.831,-54.871,-142.700
1.032,1.488,-0.489,11.597,-61.157,-176.819
0.941,1.394,-0.437,22.339,-72.693,-204.956
0.849,1.303,-0.407,36.621,-83.496,-228.088
0.754,1.216,-0.370,51.270,-93.140,-249.512
0.625,1.090,-0.312,68.665,-101.929,-270.813
0.516,0.902,-0.322,87.219,-105.286,-291.138
0.417,0.657,-0.376,101.624,-111.389,-310.852
0.311,0.418,-0.422,111.511,-126.343,-325.989
0.192,0.212,-0.438,118.835,-148.254,-336.426
0.009,-0.010,-0.391,121.704,-171.509,-344.788
-0.107,-0.320,-0.309,114.624,-189.636,-354.004
-0.265,-0.579,-0.165,91.858,-197.021,-359.924
-0.385,-0.828,-0.037,69.458,-197.693,-356.873
-0.496,-1.053,0.103,58.167,-195.068,-345.947
-0.538,-1.285,0.337,50.171,-185.974,-329.529
-0.533,-1.544,0.457,43.335,-167.908,-307.190
-0.492,-1.737,0.579,29.114,-148.804,-278.381
-0.393,-1.907,0.688,20.264,-133.179,-244.812
-0.297,-1.899,0.780,15.381,-121.704,-206.604
-0.231,-1.784,0.818,13.855,-108.765,-168.152
-0.175,-1.628,0.815,12.939,-92.957,-136.597
-0.167,-1.510,0.765,16.663,-76.477,-114.319
-0.136,-1.480,0.685,19.348,-59.631,-99.731
-0.108,-1.482,0.626,11.475,-43.701,-89.844
-0.066,-1.461,0.625,-3.479,-28.870,-81.055
-0.031,-1.428,0.607,-16.785,-15.198,-72.632
0.006,-1.394,0.544,-22.217,-4.150,-63.293
0.047,-1.351,0.500,-23.132,1.892,-54.016
0.086,-1.293,0.481,-22.156,5.432,-45.288
0.119,-1.254,0.441,-19.531,7.874,-37.964
0.145,-1.238,0.411,-16.357,8.606,-31.311
0.170,-1.210,0.407,-14.160,7.385,-25.146
0.198,-1.160,0.404,-11.414,5.615,-18.799
0.233,-1.104,0.400,-8.545,3.967,-13.733
0.265,-1.051,0.393,-5.249,1.953,-9.949
0.291,-1.005,0.384,-0.061,-0.122,-7.141
0.313,-0.995,0.380,5.859,-2.258,-5.615
0.325,-1.005,0.388,8.606,-4.456,-4.578
0.331,-1.011,0.409,8.057,-5.676,-3.113
0.341,-1.000,0.437,5.981,-5.859,-1.404
0.351,-0.984,0.445,3.967,-4.761,0.061
0.358,-0.966,0.445,1.526,-3.174,1.831
0.365,-0.944,0.442,-1.099,-1.709,3.479
0.370,-0.927,0.438,-2.869,-0.854,5.005
0.374,-0.914,0.442,-4.028,-0.366,6.287
0.379,-0.897,0.452,-5.676,0.427,7.141
0.384,-0.877,0.464,-6.348,1.221,7.996
0.392,-0.861,0.461,-6.470,2.441,8.484
0.398,-0.851,0.451,-5.981,3.052,8.728
0.401,-0.829,0.444,-5.554,3.113,8.972
0.399,-0.838,0.458,-5.127,2.747,8.423
0.401,-0.837,0.459,-4.883,2.991,8.423
0.407,-0.815,0.454,-5.371,3.601,8.606
0.412,-0.813,0.443,-5.859,3.967,8.667
0.410,-0.810,0.448,-5.981,3.967,8.606
0.412,-0.798,0.459,-5.615,4.028,8.728
0.414,-0.792,0.451,-4.578,4.333,8.667
0.417,-0.785,0.439,-3.479,4.272,8.850
0.417,-0.786,0.435,-2.441,3.235,8.545
0.414,-0.783,0.442,-0.854,2.014,8.423
0.415,-0.780,0.449,0.366,1.160,8.301
0.416,-0.775,0.457,1.526,0.732,7.874
0.415,-0.779,0.451,3.235,0.305,7.385
0.415,-0.787,0.439,5.249,0.000,7.019
0.415,-0.792,0.438,5.737,-0.732,6.653
0.411,-0.795,0.450,5.005,-0.916,6.165
0.411,-0.804,0.451,3.906,-0.366,5.676
0.410,-0.810,0.434,2.869,0.854,5.859
0.411,-0.808,0.418,1.465,1.587,6.165
0.408,-0.806,0.408,0.061,1.587,6.348
0.410,-0.802,0.411,-1.038,1.465,6.348
0.411,-0.797,0.420,-2.502,1.526,6.348
0.414,-0.796,0.421,-3.052,1.343,6.592
0.415,-0.795,0.418,-2.441,0.977,6.470
0.450,-0.775,0.435,1.221,0.244,1.221
0.449,-0.775,0.436,1.343,0.000,1.343
0.449,-0.767,0.439,1.099,-0.061,1.221
0.447,-0.770,0.443,1.099,-0.061,1.099
0.445,-0.778,0.448,1.282,0.000,0.916
0.445,-0.782,0.451,0.977,0.061,0.916
0.445,-0.780,0.449,1.221,0.305,0.977
0.447,-0.778,0.449,1.709,0.122,1.221
0.449,-0.771,0.449,1.709,-0.061,1.465
0.448,-0.767,0.447,1.343,-0.061,1.526
0.447,-0.771,0.442,1.770,0.000,1.526
0.447,-0.772,0.443,2.075,-0.366,1.343
0.447,-0.771,0.450,2.258,-0.854,1.587
0.445,-0.771,0.450,2.319,-1.160,1.770
0.449,-0.768,0.444,2.441,-1.160,2.075
0.448,-0.762,0.441,3.052,-1.404,2.197
0.448,-0.759,0.441,4.028,-2.014,2.319
0.448,-0.760,0.447,4.089,-2.197,2.197
0.445,-0.757,0.449,3.662,-2.136,1.953
0.443,-0.760,0.446,3.723,-1.770,1.648
0.439,-0.772,0.449,3.601,-1.770,1.221
0.434,-0.782,0.451,3.235,-1.709,0.854
0.428,-0.795,0.458,2.258,-1.465,0.793
0.421,-0.811,0.464,1.282,-0.916,1.099
0.411,-0.821,0.465,0.183,-0.183,1.343
0.403,-0.828,0.464,-1.099,0.732,1.709
0.392,-0.846,0.467,-2.258,1.221,2.197
0.376,-0.868,0.473,-2.808,1.282,2.991
0.355,-0.896,0.480,-3.357,1.587,3.906
0.330,-0.931,0.493,-4.211,1.953,5.310
0.302,-0.978,0.504,-5.615,2.930,6.958
0.274,-1.036,0.531,-7.690,3.967,9.216
0.241,-1.102,0.570,-9.460,4.822,12.878
0.209,-1.149,0.601,-11.658,7.507,18.066
0.184,-1.200,0.637,-15.076,11.353,23.926
0.163,-1.262,0.675,-17.944,15.930,30.762
0.137,-1.316,0.715,-23.315,22.705,38.574
0.113,-1.350,0.748,-34.241,32.898,46.692
0.105,-1.365,0.761,-49.377,45.166,54.382
0.079,-1.424,0.781,-64.819,59.509,62.561
0.113,-1.451,0.687,-82.458,79.529,73.730
0.110,-1.387,0.691,-100.769,92.224,82.886
0.135,-1.360,0.668,-112.122,100.647,92.468
0.148,-1.333,0.644,-116.028,108.948,105.286
0.174,-1.254,0.617,-126.587,119.263,117.432
0.201,-1.162,0.566,-132.263,128.418,129.028
0.233,-1.103,0.501,-132.812,135.010,140.991
0.265,-1.032,0.436,-136.963,139.832,152.161
0.298,-0.870,0.418,-142.456,142.578,163.940
0.333,-0.727,0.409,-139.038,145.386,174.133
0.379,-0.611,0.385,-131.470,148.926,180.237
0.421,-0.492,0.347,-124.268,151.794,183.533
0.470,-0.393,0.304,-114.868,152.832,184.753
0.508,-0.262,0.307,-101.807,151.062,186.401
0.564,-0.135,0.253,-82.458,148.865,187.988
0.600,-0.131,0.201,-56.091,143.066,188.660
0.635,0.098,0.251,-43.396,136.658,188.843
0.654,0.073,0.209,-18.250,133.179,185.242
0.687,0.152,0.169,-7.019,129.089,180.786
0.722,0.176,0.101,2.625,125.427,175.232
0.725,0.236,0.107,9.460,119.812,171.448
0.741,0.305,0.108,13.428,116.821,166.443
0.771,0.323,0.046,21.667,116.516,159.973
0.811,0.325,-0.004,27.832,114.807,153.015
0.841,0.355,-0.062,28.809,113.586,146.790
0.877,0.405,-0.094,25.635,110.779,140.137
0.899,0.437,-0.117,26.794,103.516,133.484
0.923,0.467,-0.130,28.870,96.558,127.319
0.934,0.512,-0.113,25.818,90.454,119.507
0.936,0.544,-0.101,22.949,84.595,109.436
0.937,0.552,-0.091,24.353,79.102,100.159
0.937,0.560,-0.080,26.611,74.280,91.248
0.929,0.551,-0.101,29.358,70.251,81.787
0.934,0.533,-0.117,31.677,66.345,73.853
0.938,0.505,-0.130,33.020,62.927,66.956
0.939,0.487,-0.132,32.410,58.899,60.425
0.950,0.487,-0.142,33.875,54.016,56.030
0.953,0.464,-0.162,36.255,49.622,52.429
0.946,0.456,-0.157,34.058,45.532,48.279
0.950,0.452,-0.164,30.396,43.213,44.312
0.951,0.439,-0.192,27.039,41.199,39.978
0.951,0.425,-0.204,22.766,37.659,35.583
0.954,0.417,-0.221,19.958,33.264,31.860
0.959,0.422,-0.234,17.700,28.931,28.870
0.958,0.415,-0.224,15.381,24.048,25.818
0.951,0.419,-0.194,12.512,19.043,22.705
0.946,0.421,-0.170,10.315,15.747,19.348
0.941,0.399,-0.160,9.399,13.123,16.052
0.932,0.387,-0.137,8.362,10.376,12.817
0.928,0.369,-0.124,8.118,8.728,10.376
0.927,0.341,-0.120,8.423,7.446,8.118
0.919,0.319,-0.104,7.690,6.042,6.348
0.916,0.302,-0.090,6.775,4.822,4.883
0.909,0.299,-0.076,6.897,4.211,3.967
0.904,0.299,-0.050,7.751,3.662,2.869
0.910,0.286,-0.049,8.545,3.784,1.648
0.918,0.271,-0.061,8.606,3.967,0.610
0.923,0.257,-0.071,7.935,3.113,-0.366
0.926,0.248,-0.068,6.836,1.770,-0.916
0.927,0.248,-0.046,5.249,0.488,-1.038
0.928,0.247,-0.035,4.150,-0.305,-1.282
0.929,0.230,-0.033,3.784,-0.671,-1.465
0.925,0.226,-0.026,2.808,-0.916,-1.587
0.919,0.223,-0.022,2.258,-0.610,-1.404
0.914,0.225,-0.014,2.014,-0.122,-1.099
0.911,0.237,-0.013,2.197,0.732,-0.366
0.912,0.255,-0.023,3.174,2.319,0.549
0.917,0.280,-0.046,4.944,3.784,1.160
0.923,0.315,-0.068,7.812,4.761,1.770
0.926,0.353,-0.078,11.597,5.310,1.953
0.932,0.394,-0.123,15.625,6.836,1.892
0.927,0.405,-0.195,20.264,7.751,1.038
0.920,0.423,-0.256,22.400,7.202,0.549
0.919,0.442,-0.318,23.193,6.836,0.610
0.890,0.489,-0.345,21.118,5.493,0.793
0.875,0.561,-0.391,20.508,3.052,1.343
0.850,0.643,-0.399,25.330,-0.732,2.747
0.869,0.789,-0.429,32.898,-2.014,4.822
0.927,0.931,-0.558,46.814,-3.113,4.578
0.974,0.197,0.144,-30.762,35.767,42.236
0.984,0.212,0.126,-28.076,32.898,39.368
0.985,0.215,0.114,-24.536,29.480,36.194
0.981,0.199,0.130,-21.057,25.085,32.410
0.981,0.187,0.126,-17.578,22.095,29.541
0.978,0.184,0.132,-15.747,19.531,27.222
0.972,0.178,0.143,-15.625,17.334,24.719
0.967,0.166,0.152,-15.076,15.686,22.095
0.963,0.156,0.153,-14.404,14.771,20.508
0.960,0.151,0.150,-15.137,14.221,18.982
0.959,0.150,0.151,-16.541,13.428,17.456
0.956,0.154,0.162,-17.517,12.573,16.113
0.956,0.152,0.161,-17.395,11.902,14.771
0.954,0.151,0.156,-17.334,11.353,13.916
0.955,0.165,0.160,-18.250,10.925,13.184
0.960,0.176,0.152,-18.494,10.498,11.902
0.961,0.187,0.148,-18.005,9.644,10.620
0.965,0.202,0.144,-17.334,8.667,9.216
0.964,0.210,0.151,-16.235,7.507,7.263
0.963,0.223,0.164,-15.198,6.165,5.249
0.965,0.236,0.173,-12.451,5.249,3.113
0.968,0.241,0.173,-8.911,4.639,1.160
0.969,0.236,0.168,-5.737,4.211,-0.244
0.970,0.231,0.162,-4.578,3.601,-1.404
0.972,0.222,0.155,-5.615,3.479,-2.563
0.969,0.223,0.159,-8.667,3.479,-3.296
0.969,0.239,0.165,-13.794,4.395,-3.906
0.970,0.257,0.178,-18.616,5.981,-4.456
0.972,0.282,0.185,-22.827,8.301,-4.456
0.977,0.314,0.176,-26.733,10.681,-3.967
0.976,0.355,0.169,-29.175,12.329,-3.113
0.977,0.419,0.167,-31.311,14.465,-2.441
0.990,0.489,0.112,-32.532,17.761,-1.831
1.002,0.593,0.083,-34.363,19.287,-1.892
1.002,0.654,0.048,-36.926,16.907,-5.005
0.997,0.745,0.083,-33.386,15.015,-7.874
1.006,0.780,-0.026,-27.710,15.808,-9.583
1.028,0.864,-0.066,-33.936,12.512,-13.550
1.022,1.105,-0.008,-42.786,4.395,-20.752
1.043,1.172,-0.067,-25.757,2.502,-34.058
1.065,1.275,-0.068,-15.442,2.441,-50.354
1.099,1.363,-0.157,-14.221,3.174,-73.242
1.099,1.343,-0.219,-5.554,0.183,-102.051
1.069,1.248,-0.264,-1.221,-3.296,-131.165
1.029,1.139,-0.299,1.770,-10.559,-156.982
0.973,1.058,-0.268,7.629,-23.987,-178.650
0.906,0.973,-0.277,20.752,-39.612,-197.388
0.839,0.915,-0.268,33.569,-55.603,-213.745
0.750,0.881,-0.172,44.373,-72.388,-230.103
0.635,0.783,-0.072,57.312,-83.923,-247.925
0.521,0.617,0.000,70.313,-88.989,-266.418
0.402,0.464,0.050,82.947,-89.294,-282.776
0.286,0.223,0.037,95.032,-85.205,-296.570
0.176,-0.075,0.068,94.971,-78.735,-308.960
0.118,-0.358,0.093,80.322,-69.458,-317.810
0.054,-0.522,0.120,58.228,-60.608,-316.650
0.038,-0.675,0.128,43.274,-55.481,-306.580
0.010,-0.817,0.149,33.875,-53.528,-292.542
-0.022,-0.930,0.133,20.203,-53.894,-279.480
-0.061,-1.038,0.149,4.272,-58.044,-267.029
-0.079,-1.128,0.223,-9.888,-65.491,-252.563
-0.092,-1.238,0.313,-15.381,-73.792,-236.084
-0.106,-1.322,0.477,-21.240,-79.590,-217.834
-0.124,-1.331,0.637,-28.809,-76.355,-196.655
-0.135,-1.310,0.689,-32.532,-62.683,-175.537
-0.126,-1.275,0.668,-33.081,-48.035,-158.142
-0.127,-1.255,0.627,-30.334,-38.086,-144.714
-0.143,-1.210,0.550,-26.428,-30.396,-134.155
-0.137,-1.224,0.445,-22.034,-25.513,-128.174
-0.139,-1.251,0.406,-19.714,-25.818,-123.901
-0.150,-1.258,0.439,-21.606,-27.161,-119.446
-0.147,-1.286,0.478,-24.414,-27.161,-115.662
-0.145,-1.355,0.504,-22.522,-28.137,-110.413
-0.137,-1.396,0.543,-19.043,-28.870,-102.356
-0.140,-1.400,0.539,-14.160,-28.503,-92.346
-0.139,-1.420,0.542,-6.470,-28.625,-81.726
-0.128,-1.437,0.567,-0.732,-28.687,-71.167
-0.098,-1.404,0.569,1.282,-25.940,-59.998
-0.066,-1.364,0.580,2.319,-21.729,-49.194
-0.022,-1.313,0.543,2.869,-15.991,-39.246
0.016,-1.249,0.494,2.502,-10.681,-30.640
0.052,-1.192,0.451,0.610,-6.775,-23.743
0.080,-1.147,0.426,-2.319,-4.517,-19.165
0.110,-1.106,0.403,-4.333,-3.113,-15.503
0.140,-1.066,0.381,-4.333,-3.235,-12.512
0.167,-1.039,0.373,-4.272,-4.272,-10.620
0.189,-1.010,0.386,-4.761,-5.859,-9.033
0.213,-0.987,0.397,-5.188,-6.958,-7.446
0.233,-0.956,0.404,-3.540,-8.423,-6.470
0.248,-0.940,0.423,-0.854,-10.498,-5.920
0.255,-0.936,0.441,1.648,-11.414,-5.737
0.264,-0.935,0.451,2.441,-10.925,-5.493
0.272,-0.944,0.456,3.845,-10.681,-4.883
0.274,-0.954,0.457,4.578,-10.132,-3.906
0.275,-0.949,0.468,2.808,-9.155,-2.869
0.280,-0.945,0.473,1.038,-7.690,-1.953
0.286,-0.945,0.471,-0.061,-6.409,-1.221
0.290,-0.929,0.470,-1.831,-5.249,-0.488
0.289,-0.911,0.474,-3.174,-4.333,0.122
0.292,-0.911,0.471,-3.235,-3.479,0.366
0.293,-0.915,0.464,-2.930,-2.747,0.854
0.296,-0.909,0.460,-2.686,-2.502,1.404
0.298,-0.899,0.454,-2.014,-2.441,2.258
0.302,-0.882,0.449,-1.465,-2.502,2.869
0.305,-0.868,0.444,-1.526,-2.502,2.930
0.306,-0.861,0.444,-1.587,-2.380,2.686
0.305,-0.858,0.445,-1.648,-2.197,1.953
0.303,-0.861,0.448,-1.648,-2.258,1.343
0.303,-0.870,0.451,-1.221,-2.136,1.160
0.301,-0.873,0.450,-0.671,-2.014,0.977
0.295,-0.868,0.454,-0.366,-1.770,0.977
0.294,-0.870,0.446,0.183,-1.587,0.916
0.294,-0.879,0.435,0.854,-1.648,0.793
0.294,-0.884,0.426,1.465,-2.258,0.793
0.293,-0.883,0.423,2.014,-2.563,1.160
0.287,-0.880,0.442,2.136,-3.357,1.587
0.283,-0.878,0.460,2.197,-2.930,1.648
0.282,-0.881,0.453,2.075,-1.892,1.648
0.286,-0.882,0.440,1.709,-1.465,1.892
0.917,0.022,0.331,-0.305,5.798,1.526
0.916,0.028,0.334,0.793,5.127,1.038
0.914,0.026,0.331,2.075,4.517,0.427
0.913,0.017,0.321,3.418,3.967,0.061
0.913,0.010,0.311,4.089,3.357,-0.305
0.911,0.006,0.312,4.211,2.502,-0.244
0.911,0.009,0.311,3.784,2.197,-0.183
0.912,0.016,0.309,2.930,2.197,0.122
0.912,0.023,0.316,1.648,1.953,0.000
0.913,0.023,0.314,0.549,2.014,-0.183
0.919,0.033,0.310,-0.427,2.563,-0.244
0.923,0.039,0.304,-0.977,2.808,-0.488
0.924,0.049,0.304,-1.526,2.686,-0.671
0.927,0.063,0.307,-2.319,2.747,-0.854
0.931,0.069,0.306,-2.502,3.601,-1.221
0.931,0.076,0.302,-2.869,4.333,-1.465
0.938,0.082,0.293,-3.357,4.883,-1.953
0.941,0.098,0.288,-3.479,5.127,-2.625
0.946,0.095,0.279,-3.235,5.066,-3.601
0.946,0.102,0.270,-3.601,5.249,-4.517
